date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle
1992-04-01,50.09641139487964,50.44429566726153,-0.006920294692731588,32.172968315675526,32.46484503773989,-0.009031206062613428,7.843259418026937,8.142694901909405,-0.0374667041930401,107.75932323707332,110.71844897436775,-0.02709023142766931,55.626470586115076,55.83844890571606,-0.0038035029517518026,20.807115370195955,20.55851954749867,0.012019581765319032
1992-07-01,50.455702543430874,50.643758703671246,-0.0037202251092769423,32.478521581385145,32.62030634995366,-0.004355992181955148,7.869291655853465,8.183483492834629,-0.03914986206487159,107.65267778977343,110.77571268410189,-0.02859745221941523,55.63186304805782,55.92283064049838,-0.00521660259483081,20.96912426522447,20.621972900464066,0.016693929739949986
1992-10-01,50.82633073952521,50.85515954980274,-0.0005670414736833607,32.76843006640619,32.7823941432327,-0.0004260534388729198,8.048781938615699,8.235492711876566,-0.02293242526745365,108.01470793395241,110.88335297542763,-0.02621137223618497,55.62278593252279,56.01540442766256,-0.007033795739281423,21.078313488183518,20.68300888051225,0.01893217898821442
1993-01-01,50.78217392618773,51.07894148680301,-0.005826922257648803,32.82252365674009,32.951125091467176,-0.003910429208348276,8.178843616440211,8.298344780144612,-0.014505297397938932,108.69604891202289,111.0417439282744,-0.021350757130003117,55.68824645295013,56.11864631210909,-0.007699024174766755,20.965467323278634,20.741384231194637,0.010745728338634297
1993-04-01,50.960221955562645,51.31554374371329,-0.006948336495546936,33.070037562185824,33.126509546237315,-0.001706191643457533,8.191422006527338,8.37156844641875,-0.021753746040499955,109.67149920503452,111.24950789152146,-0.014285970763767253,55.79596696022702,56.2348083269509,-0.007834340343650936,20.903009216498287,20.79710026463101,0.005079563622571115
1993-07-01,51.06899905950914,51.565232464393056,-0.009670014855180487,33.297440812502195,33.30847869311072,-0.0003314384304426987,8.131832002008865,8.454631447066603,-0.03892815478628675,110.03658724330893,111.50383465707439,-0.013246060059717735,55.88523498311107,56.365897409830765,-0.008564107181378233,20.8907333443018,20.850299617677827,0.0019373616991078535
1993-10-01,51.61703245397705,51.82806051577472,-0.0040800070545334854,33.50486351480924,33.496928313610496,0.00023686534402411752,8.486454446693621,8.546890424839727,-0.007096225927830879,110.77036493009535,111.80094872996536,-0.009260772633408187,55.94536897352385,56.513672649011184,-0.010106942136051345,21.01598224453748,20.901193918392906,0.005476924907229286
1994-01-01,51.994537909411996,52.10377332615948,-0.002098697962439111,33.76758088525782,33.691746454642455,0.0022483017708623265,8.780718385650768,8.647483636072202,0.015289855492129245,111.20008051538272,112.1361552662465,-0.008382699108823388,56.11760359787794,56.67962096423909,-0.009965174576755054,21.093767611675638,20.950023234930832,0.006837867562894395
1994-04-01,52.582243515025745,52.391983105547,0.0036249015389300254,33.98006925780837,33.892824953074616,0.002570815751960165,9.17820298963034,8.75548367615198,0.04715122278938155,112.75146684100584,112.50409060561884,0.0021964060522234874,56.365494196557385,56.86490266052194,-0.008821159621251518,21.108358491994426,20.997102575864584,0.005284643475343298
1994-07-01,52.747881821144766,52.6922293926132,0.0010556216805710505,34.196632219987634,34.10010214348996,0.002826786424741101,9.006470172755856,8.870009634999029,0.015267344563009821,113.76994681756129,112.89875722125173,0.007686935784174231,56.67795220848394,57.07035477916728,-0.006899515917427657,21.010752274437724,21.04284033697935,-0.0015260560050349703
1994-10-01,53.20321933633937,53.004165458666506,0.00374840433412027,34.444902787465836,34.31357097248465,0.0038200956918128526,9.33119159108809,8.990403174448327,0.03720502832201156,113.9320000145251,113.31424720686914,0.005436871560412726,56.93051613350248,57.29652884585356,-0.006408534249903397,21.13960374870739,21.087718540085202,0.0024574248103301777
1995-01-01,53.31558681897111,53.327475061074374,-0.00022295387891002605,34.46339654188913,34.5332860741444,-0.0020258816368770027,9.409506420539092,9.116058190854277,0.0316830048300889,114.31345882628811,113.7451225485152,0.004984135662676081,57.33352824468978,57.543755886503455,-0.0036600425939061765,21.08615105300469,21.13220338885391,-0.0021816271488335204
1995-04-01,53.3636343489559,53.66196287316746,-0.005574914873024639,34.728322237394096,34.75938723093924,-0.0008941148255532383,9.178942931573024,9.246548859479937,-0.007338336698046621,113.91095028667382,114.18625553764178,-0.002413930356209626,57.70403571960499,57.81216004099583,-0.0018720206678439766,21.105960280226213,21.176797636773856,-0.003350652904911655
